Sale_ID,Brand,Model_Type,Year,Fuel_Type,Transmission,Color,Region,Units_Sold,Selling Price per unit ,Revenue_USD,Customer_Rating,Dealer_ID,Warranty_Years,manufacture price per unit
4299,BMW,SUV,2013,Electric,Manual,Blue,North,270,53677,14492790,3.5,6434,3,49977
4300,Audi,SUV,2019,Petrol,Manual,Silver,West,485,29641,14375885,2.6,1983,3,25941
4340,BMW,SUV,2015,Diesel,Manual,Silver,North,97,53016,5142552,4.4,6786,3,49316
4353,Chevrolet,SUV,2015,Electric,Automatic,White,South,437,35633,15571621,4.4,8886,3,31933
4458,Nissan,SUV,2023,Hybrid,Manual,Blue,East,405,64480,26114400,3.1,3346,3,60780
4498,Chevrolet,SUV,2022,Diesel,Automatic,Blue,South,411,15742,6469962,2.6,6474,3,12042
4522,Hyundai,SUV,2020,Hybrid,Automatic,Red,East,185,37160,6874600,3.6,9251,3,33460
4567,Nissan,SUV,2021,Diesel,Manual,Blue,North,234,42711,9994374,4.6,5111,3,39011
4579,Kia,SUV,2023,Hybrid,Manual,Gray,West,342,11839,4048938,4.6,9029,3,8139
4635,Toyota,SUV,2020,Petrol,Automatic,Blue,East,315,46273,14575995,4.9,9054,3,42573
4655,Volkswagen,SUV,2022,Diesel,Automatic,Red,North,112,64000,7168000,3.2,8470,3,60300
4677,Honda,SUV,2021,Electric,Automatic,Black,North,328,43235,14181080,4,4012,3,39535
4685,Honda,SUV,2016,Hybrid,Manual,Black,East,299,43832,13105768,3.8,2012,3,40132
4731,Volkswagen,SUV,2024,Hybrid,Manual,Red,West,126,18982,2391732,4,6064,3,15282
4732,Volkswagen,SUV,2011,Diesel,Automatic,Red,East,410,28332,11616120,2.6,5857,3,24632
4755,BMW,SUV,2013,Diesel,Automatic,Blue,South,364,65864,23974496,3.8,5528,3,62164
4761,Audi,SUV,2023,Hybrid,Automatic,Gray,East,301,40408,12162808,2.6,5974,3,36708
4782,Honda,SUV,2011,Petrol,Automatic,Blue,West,261,10299,2688039,4.2,7950,3,6599
4800,Hyundai,SUV,2019,Petrol,Automatic,Red,East,468,50629,23694372,3.9,4601,3,46929
4805,Hyundai,SUV,2018,Electric,Manual,Silver,North,28,17166,480648,4.6,3953,3,13466
4809,Toyota,SUV,2011,Petrol,Manual,Silver,South,242,27812,6730504,4.9,6749,3,24112
4909,BMW,SUV,2012,Petrol,Automatic,Silver,West,230,63471,14598330,2.9,8577,3,59771
4911,Chevrolet,SUV,2010,Hybrid,Manual,Silver,North,204,24715,5041860,3.6,3523,3,21015
4933,Volkswagen,SUV,2017,Diesel,Automatic,Gray,North,155,73573,11403815,4.3,5976,3,69873
4974,BMW,SUV,2017,Electric,Manual,Black,West,479,20006,9582874,4.4,8106,3,16306
4980,Kia,SUV,2022,Electric,Automatic,Black,East,261,50860,13274460,4.1,2320,3,47160
5120,Chevrolet,SUV,2014,Diesel,Automatic,White,West,70,58409,4088630,3.2,1420,3,54709
5168,BMW,SUV,2014,Petrol,Automatic,White,East,406,50431,20474986,3.8,7410,3,46731
5228,Ford,SUV,2021,Petrol,Automatic,Blue,East,197,34757,6847129,3.1,6997,3,31057
5321,Hyundai,SUV,2012,Electric,Manual,Silver,East,379,72519,27484701,2.7,2019,3,68819
5338,Honda,SUV,2011,Petrol,Manual,Gray,North,233,31836,7417788,3.3,6544,3,28136
5379,Kia,SUV,2019,Diesel,Manual,White,East,61,69049,4211989,4.8,2741,3,65349
5382,Volkswagen,SUV,2013,Diesel,Automatic,White,North,228,66879,15248412,4.6,7197,3,63179
5388,Nissan,SUV,2013,Hybrid,Automatic,Red,North,307,46166,14172962,4.4,5632,3,42466
5402,Hyundai,SUV,2016,Petrol,Automatic,Silver,North,409,45212,18491708,4.5,2537,3,41512
5420,Volkswagen,SUV,2013,Diesel,Automatic,Red,North,289,78578,22709042,4.1,2699,3,74878
24,Hyundai,Convertible,2013,Hybrid,Automatic,White,East,373,60476,22557548,3.1,3706,3,56776
118,Kia,Convertible,2020,Electric,Manual,Red,North,66,66902,4415532,2.9,6341,3,63202
196,Nissan,Convertible,2010,Hybrid,Manual,Silver,South,25,38250,956250,4.9,2167,3,34550
252,BMW,Convertible,2018,Electric,Automatic,Gray,South,149,39852,5937948,3.1,3443,3,36152
286,Nissan,Convertible,2020,Diesel,Manual,Silver,West,86,28117,2418062,4.4,8439,3,24417
350,Honda,Convertible,2020,Petrol,Manual,Silver,East,375,51379,19267125,3,9055,3,47679
360,Toyota,Convertible,2013,Petrol,Manual,Blue,West,321,77253,24798213,3.1,8095,3,73553
392,Audi,Convertible,2012,Diesel,Automatic,White,North,374,46809,17506566,2.6,5771,3,43109
410,Audi,Convertible,2014,Hybrid,Manual,Red,South,56,32665,1829240,3.1,2146,3,28965
415,BMW,Convertible,2012,Electric,Manual,Silver,North,73,58295,4255535,4.1,7314,3,54595
420,Kia,Convertible,2011,Petrol,Manual,Blue,North,21,22101,464121,2.5,7856,3,18401
426,Volkswagen,Convertible,2023,Electric,Manual,Red,West,94,18429,1732326,4.5,3751,3,14729
428,Audi,Convertible,2024,Petrol,Manual,Red,East,260,70632,18364320,3.1,5522,3,66932
466,Volkswagen,Convertible,2018,Electric,Manual,Blue,South,60,78150,4689000,3.5,1355,3,74450
538,Volkswagen,Convertible,2014,Petrol,Automatic,Blue,West,298,32523,9691854,3.4,2855,3,28823
564,Hyundai,Convertible,2020,Electric,Manual,Red,West,467,45739,21360113,4.2,3726,3,42039
572,Volkswagen,Convertible,2022,Hybrid,Manual,Silver,North,36,75555,2719980,4.7,5631,3,71855
634,Honda,Convertible,2016,Electric,Automatic,Red,South,163,26982,4398066,2.5,1122,3,23282
723,Toyota,Convertible,2016,Electric,Automatic,Gray,South,444,67155,29816820,3.4,7617,3,63455
730,Hyundai,Convertible,2024,Petrol,Automatic,Gray,East,230,64130,14749900,2.7,2527,3,60430
769,Nissan,Convertible,2018,Petrol,Manual,Silver,West,116,52232,6058912,4.8,4237,3,48532
803,Hyundai,Convertible,2020,Hybrid,Manual,White,West,236,30342,7160712,3.4,1496,3,26642
827,Honda,Convertible,2012,Diesel,Manual,White,South,49,49984,2449216,4.2,9994,3,46284
829,Hyundai,Convertible,2024,Electric,Manual,Black,East,177,57227,10129179,4.1,5946,3,53527
837,Hyundai,Convertible,2014,Electric,Manual,Silver,West,394,25771,10153774,4.3,3890,3,22071
865,Audi,Convertible,2013,Hybrid,Automatic,Silver,West,115,58232,6696680,2.8,4461,3,54532
911,Toyota,Convertible,2018,Electric,Automatic,Silver,North,96,61846,5937216,3.6,2895,3,58146
963,Audi,Convertible,2024,Hybrid,Automatic,Blue,South,243,24349,5916807,3.8,9766,3,20649
971,Volkswagen,Convertible,2017,Petrol,Automatic,Red,West,57,34691,1977387,2.9,2455,3,30991
977,BMW,Convertible,2020,Electric,Manual,Blue,North,378,35257,13327146,3.9,5644,3,31557
994,Nissan,Convertible,2021,Petrol,Manual,Black,West,462,51750,23908500,4.1,8963,3,48050
1089,Ford,Convertible,2018,Electric,Automatic,Red,South,473,69610,32925530,2.9,4915,3,65910
1096,Ford,Convertible,2022,Diesel,Manual,Blue,East,59,38094,2247546,4,4656,3,34394
1148,Honda,Convertible,2013,Electric,Automatic,Blue,East,39,13907,542373,4.3,5988,3,10207
1153,Honda,Convertible,2016,Electric,Manual,White,West,134,23478,3146052,3.6,3744,3,19778
1159,Audi,Convertible,2010,Hybrid,Manual,Blue,North,495,61560,30472200,3.1,4966,3,57860
1180,Chevrolet,Convertible,2015,Diesel,Manual,White,North,289,29705,8584745,2.7,8903,3,26005
1196,Chevrolet,Convertible,2021,Electric,Automatic,Black,South,22,35394,778668,2.7,6010,3,31694
1221,Honda,Convertible,2021,Electric,Manual,Gray,North,353,11971,4225763,4.1,6435,3,8271
1226,BMW,Convertible,2013,Diesel,Automatic,Silver,East,323,20354,6574342,4.9,7911,3,16654
1263,Nissan,Convertible,2012,Diesel,Automatic,Silver,West,378,63046,23831388,4.5,4279,3,59346
1310,Ford,Convertible,2020,Electric,Manual,Silver,West,238,75796,18039448,4.3,6513,3,72096
1323,Ford,Convertible,2021,Hybrid,Manual,Blue,East,132,45931,6062892,4.7,7808,3,42231
1347,Ford,Convertible,2019,Electric,Manual,White,North,313,34860,10911180,2.8,7040,3,31160
1416,Honda,Convertible,2015,Electric,Manual,Silver,West,319,74077,23630563,2.5,3377,3,70377
1423,Chevrolet,Convertible,2022,Petrol,Automatic,Silver,East,463,32669,15125747,2.7,9023,3,28969
1476,Ford,Convertible,2023,Hybrid,Manual,Silver,East,16,76760,1228160,4.6,4532,3,73060
1528,Honda,Convertible,2011,Hybrid,Manual,Silver,South,395,20937,8270115,3.7,8198,3,17237
1538,BMW,Convertible,2017,Petrol,Manual,Blue,West,367,39720,14577240,4.7,8782,3,36020
1544,Audi,Convertible,2021,Electric,Manual,Blue,North,267,50986,13613262,4.5,7622,3,47286
1568,Ford,Convertible,2023,Petrol,Automatic,Black,West,412,53346,21978552,4.6,3375,3,49646
1622,Kia,Convertible,2018,Diesel,Manual,White,West,451,72348,32628948,4,3127,3,68648
1629,Honda,Convertible,2016,Electric,Automatic,Red,North,133,12496,1661968,4.1,5426,3,8796
1651,Hyundai,Convertible,2015,Electric,Manual,Red,South,176,37941,6677616,2.7,2012,3,34241
1685,Toyota,Convertible,2010,Hybrid,Automatic,White,West,119,35692,4247348,3.7,6390,3,31992
1750,Volkswagen,Convertible,2017,Hybrid,Manual,White,North,53,55707,2952471,4,4134,3,52007
1756,Toyota,Convertible,2010,Electric,Manual,Gray,South,32,31511,1008352,3.5,8002,3,27811
1765,Audi,Convertible,2023,Electric,Automatic,White,East,492,55772,27439824,2.6,8502,3,52072
1774,Honda,Convertible,2013,Hybrid,Manual,Gray,South,117,52612,6155604,4.4,7695,3,48912
1804,BMW,Convertible,2021,Diesel,Manual,Red,South,45,61771,2779695,3.3,3001,3,58071
1812,Audi,Convertible,2011,Electric,Automatic,Black,West,225,38484,8658900,2.7,5791,3,34784
1874,Ford,Convertible,2024,Electric,Automatic,Silver,East,90,29319,2638710,5,3004,3,25619
1956,Volkswagen,Convertible,2016,Hybrid,Automatic,Blue,South,183,53153,9726999,4.9,8839,3,49453
1982,Honda,Convertible,2016,Diesel,Manual,Gray,South,338,21242,7179796,3.6,9717,3,17542
2039,Hyundai,Convertible,2019,Petrol,Manual,Silver,West,17,17692,300764,4.1,8591,3,13992
2072,Toyota,Convertible,2010,Hybrid,Automatic,Black,West,47,72425,3403975,3.3,8136,3,68725
2092,Audi,Convertible,2018,Hybrid,Automatic,Gray,North,196,24722,4845512,4.3,1854,3,21022
2104,Hyundai,Convertible,2024,Petrol,Manual,Red,East,157,63319,9941083,3,3464,3,59619
2133,Honda,Convertible,2012,Diesel,Manual,Gray,East,267,60245,16085415,3.1,2612,3,56545
2134,Chevrolet,Convertible,2012,Petrol,Automatic,White,North,34,58505,1989170,4.2,2565,3,54805
2237,BMW,Convertible,2016,Petrol,Manual,Gray,East,160,47133,7541280,4.8,5051,3,43433
2367,Hyundai,Convertible,2013,Electric,Automatic,Black,South,417,23366,9743622,3.7,3233,3,19666
2418,BMW,Convertible,2024,Petrol,Automatic,Red,South,423,12052,5097996,3.5,1931,3,8352
2474,Toyota,Convertible,2024,Electric,Manual,Gray,West,51,47308,2412708,2.9,5455,3,43608
2477,BMW,Convertible,2015,Hybrid,Manual,Gray,South,53,52803,2798559,3.2,1067,3,49103
2483,Audi,Convertible,2014,Electric,Automatic,Gray,North,235,40860,9602100,4.7,8223,3,37160
2512,Kia,Convertible,2023,Petrol,Automatic,Blue,South,169,23322,3941418,3.2,9325,3,19622
2544,Honda,Convertible,2016,Diesel,Manual,Gray,East,253,27467,6949151,3.6,4913,3,23767
2553,Honda,Convertible,2014,Electric,Automatic,White,East,150,35979,5396850,2.6,4577,3,32279
2563,Audi,Convertible,2017,Electric,Automatic,Silver,West,47,43637,2050939,3.6,2754,3,39937
2659,Volkswagen,Convertible,2015,Petrol,Manual,Silver,North,284,77004,21869136,3.1,3177,3,73304
2712,Ford,Convertible,2012,Diesel,Manual,Red,North,27,41291,1114857,4,6502,3,37591
2722,Audi,Convertible,2012,Electric,Automatic,White,East,454,67267,30539218,3.3,3739,3,63567
2790,BMW,Convertible,2021,Diesel,Manual,White,South,265,49123,13017595,4.7,2721,3,45423
2797,Kia,Convertible,2023,Petrol,Manual,White,North,224,43576,9761024,2.9,4499,3,39876
2819,Chevrolet,Convertible,2017,Diesel,Manual,White,East,107,33052,3536564,4.1,2252,3,29352
2822,BMW,Convertible,2011,Petrol,Manual,Red,North,192,57904,11117568,3.2,6190,3,54204
2837,Toyota,Convertible,2020,Diesel,Manual,Silver,North,222,24197,5371734,2.9,8851,3,20497
2839,Honda,Convertible,2021,Diesel,Automatic,White,North,286,46819,13390234,3.4,2912,3,43119
2845,Ford,Convertible,2015,Hybrid,Manual,White,South,177,47752,8452104,2.5,4260,3,44052
2846,Toyota,Convertible,2011,Petrol,Manual,Red,West,387,74446,28810602,3.5,3112,3,70746
2870,Chevrolet,Convertible,2010,Petrol,Manual,Red,North,272,48121,13088912,4.1,9364,3,44421
2944,Volkswagen,Convertible,2017,Hybrid,Manual,Gray,East,352,50902,17917504,3.7,3226,3,47202
2961,Nissan,Convertible,2018,Hybrid,Manual,Silver,South,85,26468,2249780,3.6,6420,3,22768
2963,Toyota,Convertible,2015,Electric,Manual,Silver,North,69,29163,2012247,3.3,5766,3,25463
2967,Chevrolet,Convertible,2022,Electric,Automatic,White,North,421,25523,10745183,3.9,9411,3,21823
3014,Honda,Convertible,2010,Diesel,Manual,Gray,South,272,21070,5731040,4.9,5775,3,17370
3015,Ford,Convertible,2012,Electric,Automatic,Red,West,130,38091,4951830,3.5,7828,3,34391
3024,Toyota,Convertible,2012,Diesel,Manual,Black,South,52,50377,2619604,3.1,3908,3,46677
3045,Nissan,Convertible,2023,Diesel,Manual,Red,South,444,26921,11952924,3.4,7783,3,23221
3060,Hyundai,Convertible,2022,Petrol,Automatic,Blue,South,475,32390,15385250,3.8,9931,3,28690
3061,Volkswagen,Convertible,2011,Electric,Manual,Black,South,385,18541,7138285,5,6709,3,14841
3084,Audi,Convertible,2017,Electric,Automatic,Silver,East,41,37732,1547012,3.8,5614,3,34032
3128,Audi,Convertible,2013,Petrol,Manual,White,East,217,23276,5050892,4.7,8986,3,19576
3166,Chevrolet,Convertible,2020,Petrol,Automatic,Black,East,115,13589,1562735,4.2,5562,3,9889
3235,Hyundai,Convertible,2019,Petrol,Manual,Blue,West,274,23672,6486128,2.8,2584,3,19972
3270,BMW,Convertible,2019,Petrol,Manual,White,West,35,61765,2161775,2.6,2288,3,58065
3306,Toyota,Convertible,2012,Diesel,Automatic,Silver,East,201,63103,12683703,3.3,4681,3,59403
3368,Kia,Convertible,2010,Electric,Automatic,White,East,431,47339,20403109,4.7,6669,3,43639
3384,Audi,Convertible,2022,Petrol,Manual,Red,South,149,65221,9717929,4.6,3036,3,61521
3398,Hyundai,Convertible,2021,Petrol,Manual,Silver,South,141,28740,4052340,3.5,1151,3,25040
3402,Ford,Convertible,2013,Hybrid,Automatic,White,North,149,62566,9322334,4.7,2004,3,58866
3436,Chevrolet,Convertible,2011,Electric,Manual,Blue,North,224,75334,16874816,3.8,5639,3,71634
3440,BMW,Convertible,2017,Diesel,Manual,Gray,West,434,49043,21284662,3,7964,3,45343
3455,Honda,Convertible,2010,Petrol,Manual,Black,East,318,42914,13646652,4.2,2703,3,39214
3469,Toyota,Convertible,2022,Hybrid,Automatic,White,East,449,47161,21175289,4.7,8575,3,43461
3474,Volkswagen,Convertible,2017,Diesel,Manual,Gray,South,155,10961,1698955,3.3,2494,3,7261
3475,Chevrolet,Convertible,2017,Hybrid,Manual,Red,South,454,79285,35995390,2.8,2578,3,75585
3551,BMW,Convertible,2017,Electric,Automatic,Blue,West,121,54507,6595347,4.4,2567,3,50807
3615,Toyota,Convertible,2015,Electric,Manual,Black,West,77,17496,1347192,3.4,9155,3,13796
3680,Nissan,Convertible,2013,Petrol,Manual,Silver,East,130,69252,9002760,2.6,8160,3,65552
3722,BMW,Convertible,2023,Electric,Manual,Silver,East,353,11210,3957130,4.4,1428,3,7510
3738,Kia,Convertible,2021,Petrol,Automatic,Silver,South,35,49208,1722280,3.5,7420,3,45508
3743,Kia,Convertible,2023,Diesel,Automatic,Blue,East,191,58524,11178084,3.9,4693,3,54824
3755,Toyota,Convertible,2016,Diesel,Automatic,Silver,West,351,58469,20522619,3.7,1738,3,54769
3773,Kia,Convertible,2013,Hybrid,Manual,Black,North,418,52145,21796610,4.7,1223,3,48445
3791,Chevrolet,Convertible,2010,Electric,Automatic,White,East,408,14619,5964552,4.5,7912,3,10919
3812,Nissan,Convertible,2011,Electric,Automatic,Silver,East,42,45210,1898820,2.6,5167,3,41510
3817,Toyota,Convertible,2020,Petrol,Automatic,White,East,131,44539,5834609,4,6116,3,40839
3845,Honda,Convertible,2024,Electric,Manual,Blue,West,469,78426,36781794,4,1335,3,74726
3864,Toyota,Convertible,2013,Petrol,Automatic,Blue,East,329,53319,17541951,3.7,4549,3,49619
3884,Ford,Convertible,2013,Hybrid,Automatic,Gray,North,217,49661,10776437,3.7,1316,3,45961
3983,Chevrolet,Convertible,2022,Petrol,Automatic,Red,West,13,54654,710502,4.2,8529,3,50954
4078,BMW,Convertible,2022,Diesel,Manual,Blue,South,86,16885,1452110,3.1,2045,3,13185
4080,Toyota,Convertible,2020,Petrol,Manual,Gray,East,289,24045,6949005,3.7,4822,3,20345
4089,Hyundai,Convertible,2019,Electric,Automatic,Black,West,209,53184,11115456,4.3,3096,3,49484
4118,Honda,Convertible,2013,Diesel,Automatic,Gray,South,269,42779,11507551,4.4,7876,3,39079
4222,BMW,Convertible,2015,Diesel,Manual,White,West,206,44546,9176476,4.7,9144,3,40846
4253,BMW,Convertible,2021,Electric,Automatic,Red,East,255,46396,11830980,4.9,2400,3,42696
4289,Nissan,Convertible,2024,Diesel,Manual,Gray,East,10,75701,757010,4,3440,3,72001
4345,Hyundai,Convertible,2020,Diesel,Automatic,Blue,North,330,32500,10725000,2.7,2596,3,28800
4370,Honda,Convertible,2022,Diesel,Automatic,Black,West,406,31833,12924198,2.6,7788,3,28133
4415,BMW,Convertible,2013,Electric,Automatic,White,South,486,57984,28180224,3.7,4565,3,54284
4470,Kia,Convertible,2010,Electric,Manual,White,West,101,77261,7803361,3.3,5365,3,73561
4471,Toyota,Convertible,2016,Diesel,Manual,Black,South,339,50109,16986951,4.3,3587,3,46409
4479,Nissan,Convertible,2017,Electric,Automatic,Gray,North,278,61810,17183180,4.2,3470,3,58110
4494,BMW,Convertible,2012,Diesel,Manual,Red,East,185,60105,11119425,3.2,3899,3,56405
4641,Kia,Convertible,2023,Petrol,Automatic,White,North,428,32888,14076064,3.6,1729,3,29188
4690,Volkswagen,Convertible,2013,Hybrid,Manual,Gray,East,84,72275,6071100,3.2,9254,3,68575
4702,Toyota,Convertible,2023,Petrol,Manual,Gray,East,246,36214,8908644,2.7,9605,3,32514
4721,Audi,Convertible,2013,Diesel,Automatic,Silver,West,244,38268,9337392,3.7,6069,3,34568
4725,BMW,Convertible,2011,Hybrid,Automatic,Blue,North,481,41995,20199595,3.6,2189,3,38295
4752,Honda,Convertible,2018,Hybrid,Manual,Black,South,157,17951,2818307,4.2,7521,3,14251
4788,Hyundai,Convertible,2020,Petrol,Manual,Gray,East,467,29168,13621456,3.5,9252,3,25468
4797,Audi,Convertible,2010,Electric,Manual,White,South,344,67848,23339712,2.8,9641,3,64148
4818,Hyundai,Convertible,2018,Hybrid,Manual,Blue,South,150,27390,4108500,4.8,7517,3,23690
4819,Audi,Convertible,2016,Petrol,Automatic,Silver,North,408,47879,19534632,4.3,8558,3,44179
4854,Ford,Convertible,2022,Diesel,Automatic,Silver,North,90,62410,5616900,4.9,6755,3,58710
4859,BMW,Convertible,2017,Hybrid,Manual,Black,North,328,34866,11436048,4.5,1601,3,31166
4878,Ford,Convertible,2010,Electric,Automatic,Blue,East,155,17986,2787830,4.5,1500,3,14286
4907,Toyota,Convertible,2013,Petrol,Manual,Gray,East,116,45934,5328344,5,4568,3,42234
5032,Hyundai,Convertible,2011,Petrol,Manual,Black,East,453,11601,5255253,4,3366,3,7901
5052,BMW,Convertible,2011,Petrol,Automatic,Red,East,216,23369,5047704,2.8,8569,3,19669
5069,Nissan,Convertible,2022,Hybrid,Automatic,Blue,West,350,42175,14761250,2.6,1420,3,38475
5096,Honda,Convertible,2016,Hybrid,Automatic,Blue,West,362,66087,23923494,4.3,7355,3,62387
5160,Toyota,Convertible,2013,Hybrid,Automatic,Black,West,319,49407,15760833,3.8,1270,3,45707
5208,Kia,Convertible,2011,Diesel,Manual,Silver,West,227,50170,11388590,3.3,2298,3,46470
5225,Ford,Convertible,2012,Hybrid,Automatic,Red,North,416,60984,25369344,3.2,5244,3,57284
5343,Audi,Convertible,2013,Diesel,Manual,Red,South,244,40353,9846132,2.7,6517,3,36653
5416,Hyundai,Convertible,2013,Petrol,Automatic,Red,West,428,67848,29038944,4.2,5858,3,64148
5466,Ford,Convertible,2024,Diesel,Automatic,White,West,355,26781,9507255,2.6,5111,3,23081
28,Ford,Coupe,2024,Diesel,Manual,Gray,East,322,35762,11515364,5,2640,3,32062
102,Toyota,Coupe,2019,Diesel,Automatic,Red,East,492,76560,37667520,4.8,6973,3,72860
124,Kia,Coupe,2020,Petrol,Automatic,Black,East,292,56255,16426460,3.3,3793,3,52555
191,BMW,Coupe,2021,Hybrid,Automatic,Red,North,481,14943,7187583,4.4,8298,3,11243
207,BMW,Coupe,2022,Diesel,Manual,White,West,475,75309,35771775,3.6,3700,3,71609
211,Ford,Coupe,2021,Petrol,Automatic,Black,South,313,78946,24710098,4.2,2933,3,75246
230,Chevrolet,Coupe,2010,Diesel,Manual,Gray,South,375,59693,22384875,3.6,3415,3,55993
236,Audi,Coupe,2017,Electric,Automatic,Blue,West,430,36974,15898820,2.9,5926,3,33274
255,BMW,Coupe,2019,Electric,Manual,Blue,North,114,41771,4761894,3.6,4731,3,38071
338,Chevrolet,Coupe,2010,Diesel,Manual,Black,South,37,67479,2496723,3.2,4375,3,63779
412,Chevrolet,Coupe,2021,Diesel,Manual,White,East,260,37679,9796540,3.9,7364,3,33979
417,Volkswagen,Coupe,2017,Diesel,Automatic,Blue,West,329,57181,18812549,4.5,1269,3,53481
425,Volkswagen,Coupe,2018,Electric,Automatic,Blue,North,463,48022,22234186,4.2,3348,3,44322
431,BMW,Coupe,2010,Electric,Manual,White,East,426,65153,27755178,2.9,7156,3,61453
458,Ford,Coupe,2024,Electric,Automatic,Black,West,211,76484,16138124,2.5,3026,3,72784
504,BMW,Coupe,2016,Electric,Automatic,Red,North,217,55192,11976664,5,7452,3,51492
553,Nissan,Coupe,2013,Petrol,Manual,White,East,62,57756,3580872,4.3,5996,3,54056
558,Kia,Coupe,2011,Diesel,Manual,Gray,North,386,77984,30101824,2.7,8917,3,74284
595,BMW,Coupe,2012,Petrol,Automatic,Black,South,189,31816,6013224,2.9,1916,3,28116
619,Audi,Coupe,2015,Diesel,Automatic,Gray,South,385,28501,10972885,2.8,1853,3,24801
635,Volkswagen,Coupe,2020,Electric,Manual,Black,West,256,27207,6964992,4.5,3317,3,23507
709,Honda,Coupe,2024,Diesel,Automatic,Gray,North,244,11987,2924828,2.6,6313,3,8287
718,Toyota,Coupe,2022,Electric,Automatic,Red,East,254,30187,7667498,4.1,8761,3,26487
743,Chevrolet,Coupe,2020,Petrol,Manual,Red,West,246,18351,4514346,3.5,6856,3,14651
758,Audi,Coupe,2018,Electric,Manual,Red,East,201,19786,3976986,4.7,9077,3,16086
773,Toyota,Coupe,2013,Electric,Automatic,Gray,East,357,14590,5208630,3.4,6394,3,10890
823,Audi,Coupe,2022,Diesel,Automatic,Silver,South,26,68798,1788748,4.7,5771,3,65098
835,Audi,Coupe,2016,Petrol,Manual,Red,North,359,11085,3979515,3.5,6103,3,7385
864,Ford,Coupe,2023,Hybrid,Manual,Blue,North,379,29882,11325278,3.4,6327,3,26182
884,Nissan,Coupe,2023,Hybrid,Manual,Black,North,83,68219,5662177,4,9500,3,64519
891,Honda,Coupe,2022,Electric,Manual,Silver,South,147,25431,3738357,4.6,1429,3,21731
895,Chevrolet,Coupe,2014,Hybrid,Manual,Black,East,400,55585,22234000,4.8,2557,3,51885
993,Hyundai,Coupe,2017,Electric,Manual,Black,North,345,13998,4829310,2.9,5275,3,10298
1032,Audi,Coupe,2011,Electric,Manual,Red,East,155,13362,2071110,3.8,1401,3,9662
1050,Honda,Coupe,2022,Petrol,Manual,Gray,East,263,26945,7086535,3.3,7388,3,23245
1056,Kia,Coupe,2019,Electric,Manual,Gray,West,363,33255,12071565,3.9,5937,3,29555
1065,Honda,Coupe,2014,Electric,Manual,Black,West,433,24251,10500683,4,7853,3,20551
1087,Honda,Coupe,2011,Petrol,Manual,White,East,307,70661,21692927,3.5,9226,3,66961
1121,Chevrolet,Coupe,2024,Electric,Manual,Blue,North,172,54132,9310704,3.3,5830,3,50432
1123,Ford,Coupe,2016,Electric,Manual,Black,South,366,62934,23033844,4.7,1462,3,59234
1155,Kia,Coupe,2010,Electric,Automatic,Red,West,244,59245,14455780,2.6,2648,3,55545
1204,Kia,Coupe,2016,Diesel,Automatic,Blue,West,358,39658,14197564,2.6,9918,3,35958
1268,Ford,Coupe,2012,Petrol,Manual,Blue,North,288,17816,5131008,5,9591,3,14116
1275,Audi,Coupe,2021,Electric,Automatic,White,East,235,15988,3757180,3.6,5885,3,12288
1298,Volkswagen,Coupe,2014,Petrol,Manual,Blue,North,50,26775,1338750,3.7,6212,3,23075
1317,Ford,Coupe,2019,Diesel,Automatic,Gray,West,224,35379,7924896,3.5,2743,3,31679
1329,Kia,Coupe,2019,Diesel,Automatic,Black,South,378,18095,6839910,2.8,7728,3,14395
1371,Chevrolet,Coupe,2015,Diesel,Manual,White,East,89,58364,5194396,4.6,8437,3,54664
1452,Nissan,Coupe,2016,Electric,Automatic,Red,East,103,66574,6857122,2.9,7722,3,62874
1467,Chevrolet,Coupe,2023,Petrol,Automatic,White,North,229,36407,8337203,2.9,2049,3,32707
1553,Hyundai,Coupe,2012,Diesel,Automatic,Black,North,471,30694,14456874,3.8,4887,3,26994
1618,Toyota,Coupe,2021,Diesel,Automatic,White,North,195,41110,8016450,4.8,3156,3,37410
1630,Volkswagen,Coupe,2012,Petrol,Automatic,Red,North,232,40985,9508520,3.4,3278,3,37285
1649,Hyundai,Coupe,2011,Hybrid,Automatic,Gray,North,264,55461,14641704,4,3393,3,51761
1694,Honda,Coupe,2021,Petrol,Automatic,Red,East,316,78120,24685920,4.4,9298,3,74420
1758,BMW,Coupe,2023,Electric,Automatic,White,South,195,58014,11312730,3.1,6967,3,54314
1760,Toyota,Coupe,2015,Petrol,Manual,Blue,South,426,16024,6826224,3.9,8894,3,12324
1772,Hyundai,Coupe,2021,Electric,Manual,Black,East,123,46951,5774973,3,7826,3,43251
1856,Hyundai,Coupe,2024,Diesel,Automatic,Blue,North,112,29531,3307472,3.4,5439,3,25831
1881,Volkswagen,Coupe,2011,Electric,Manual,Red,North,233,67320,15685560,3.8,6580,3,63620
1897,Honda,Coupe,2011,Petrol,Manual,White,South,241,36226,8730466,4.5,1112,3,32526
1899,BMW,Coupe,2015,Diesel,Automatic,White,North,495,52850,26160750,2.9,9281,3,49150
1907,Chevrolet,Coupe,2021,Hybrid,Manual,Gray,South,95,73371,6970245,4.3,9662,3,69671
1927,Chevrolet,Coupe,2010,Hybrid,Automatic,Blue,North,485,39482,19148770,3.5,9812,3,35782
1964,BMW,Coupe,2019,Diesel,Manual,Blue,West,276,20328,5610528,4.4,1778,3,16628
